id,name,gender,birth,nationality
1143,"Gaudier-Brzeska, Henri",Male,1891,France
1144,"Gauguin, Paul",Male,1848,France
1145,"Gauld, Peter",Male,1925,
1146,"Gear, William",Male,1915,United Kingdom
205,"Geddes, Andrew",Male,1783,United Kingdom
1147,"Geden, Dennis",Male,1944, Canada
11852,Gego (Gertrud Goldschmidt),Female,1912,Germany
2428,"Geikie, Walter",Male,1795,United Kingdom
2352,"Gennari, Benedetto",Male,1633,Italy
2552,"Gent, G.W.",,1804,
1148,"Gentleman, David",Male,1930,United Kingdom
1149,"Gentleman, Tom",Male,1882,
10435,"Genzken, Isa",Female,1948,Germany
1150,"Geoffrey, Iqbal",Male,1939, Pakistan
1151,"George, Patrick",Male,1923,United Kingdom
1152,"George, Thomas",Male,1918,United States
6642,"Gerasimovich, Josif",,,
1153,"Gere, Charles M.",Male,1869,United Kingdom
1154,"Gere, Margaret",Female,1878,United Kingdom
1155,"Gerrard, A.H.",Male,1899,United Kingdom
2290,"Gerrard, Kathleen",Female,1894,
4643,"Gersht, Ori",Male,1967,Israel
2781,"Gershuni, Moshe",Male,1936,Israel
1156,"Gertler, Mark",Male,1891,United Kingdom
1157,"Gethin, Percy Francis",Male,1874,Ireland
206,"Gheeraerts, Marcus, II",Male,1561,Belgium
1158,"Ghika, Nicolas",Male,1906,Greece
1159,"Giacometti, Alberto",Male,1901,Italy
1160,"Giardelli, Arthur",Male,1911,United Kingdom
1161,"Gibb, Phelan",Male,1870,United Kingdom
2218,"Gibbons, John",Male,1949,Ireland
1162,"Gibbs, Evelyn",Female,1905,United Kingdom
2737,"Gibbs, Ewan",Male,1973,United Kingdom
2329,"Gibbs, Henry",Male,1631,
207,"Gibson, John",Male,1790,United Kingdom
13199,"Gidal, Tim",Male,1909,Germany
1163,Gilbert & George,Male,1942,
1164,"Gilbert, Charles Web",Male,1867, Australia
208,"Gilbert, Sir Alfred",Male,1854,United Kingdom
209,"Gilbert, Sir John",Male,1817,United Kingdom
1165,"Gilbert, Stephen",Male,1910,United Kingdom
1166,"Gilioli, Emile",Male,1911,France
210,"Gill, Charles",Male,1742,
1167,"Gill, Colin",Male,1892,United Kingdom
1168,"Gill, Eric",Male,1882,United Kingdom
1169,"Gill, Macdonald",Male,1884,United Kingdom
9404,"Gill, Simryn",Female,1959,China
1170,"Gilliam, Sam",Male,1933,United States
2592,"Gillick, Liam",Male,1964,United Kingdom
1171,"Gillies, Sir William",Male,1898,United Kingdom
2739,"Gillray, James",Male,1757,United Kingdom
1172,"Gilman, Harold",Male,1876,United Kingdom
2496,"Gilpin, Rev. William",Male,1724,
2578,"Gilpin, Sawrey",Male,1733,United Kingdom
1173,"Ginesi, Edna",Female,1902,United Kingdom
1174,"Ginger, Phyllis",Female,1907,United Kingdom
1175,"Ginner, Charles",Male,1878,France
1176,"Giobbi, Edward",Male,1926,United States
211,"Girtin, Thomas",Male,1775,United Kingdom
1177,"Gleichen, Feodora",Female,1861,United Kingdom
1178,"Gleizes, Albert",Male,1881,France
1179,"Glendening, Alfred",Male,1861,United Kingdom
1180,"Glendenning, Ronald",Male,,
6651,"Glik, M.",,,
212,"Glover, John",Male,1767,United Kingdom
2309,"Gober, Robert",Male,1954,United States
1181,"Goeneutte, Norbert",Male,1854,France
15613,"Goeritz, Mathias",Male,1915,Poland
1182,"Gogh, Vincent van",Male,1853, Nederland
6558,"Goldblatt, David",Male,1930, South Africa
1183,"Golden, Grace",Female,1904,United Kingdom
2649,"Goldin, Nan",Female,1953,United States
1184,"Golding, John",Male,1929,United Kingdom
1185,"Goldschmidt, Hilde",Female,1897,Germany
13568,"Goldstein, Jack",,1945,
7274,"Goldsworthy, Andy",Male,1956,United Kingdom
2207,"Golub, Leon",Male,1922,United States
11698,"Gomes, Fernanda",Female,1960, Brasil
1186,"Goncharova, Natalya",Female,1881,Russia
11980,"Gonzalez, Beatriz",Female,1938, Colombia
1187,"González, Joan",Male,1868,
1188,"González, Julio",Male,1876,Spain
10354,"Gonzalez-Foerster, Dominique",Female,1965,France
11937,"Gonzalez-Torres, Felix",Male,1957, Cuba
213,"Good, Thomas Sword",Male,1789,United Kingdom
2429,"Goodall, Edward Angelo",Male,1819,United Kingdom
214,"Goodall, Frederick",Male,1822,United Kingdom
215,"Goodwin, Albert",Male,1845,United Kingdom
10750,"Goodwin, Dryden",Male,1971,United Kingdom
1189,"Gordine, Dora",Female,1895,Russia
2579,"Gordon, Julia Emily",Female,1810,
2577,"Gordon, Lady",Female,1775,
2617,"Gordon, Douglas",Male,1966,United Kingdom
2637,"Gordon, Sir Harry Percy, 2nd Bt",Male,,
216,"Gordon, Sir John Watson",Male,1788,United Kingdom
2497,"Gore, Charles",Male,1729,United Kingdom
1190,"Gore, Spencer",Male,1878,United Kingdom
1191,"Gorky, Arshile",Male,1904,Armenia
1192,"Gormley, Antony",Male,1950,United Kingdom
1193,"Gosse, Sylvia",Female,1881,United Kingdom
217,"Gotch, Thomas Cooper",Male,1854,United Kingdom
1194,"Gotlib, Henryk",Male,1890,Poland
1195,"Gottlieb, Adolph",Male,1903,United States
2203,"Götz, Professor Karl-Otto",Male,1914,Germany
1196,"Gouk, Alan",Male,1939,United Kingdom
218,"Gow, Andrew Carrick",Male,1848,United Kingdom
219,"Gow, Mary",Female,1851,United Kingdom
220,"Gower, George",Male,1540,
1197,"Gowing, Sir Lawrence",Male,1918,United Kingdom
1198,"Graeser, Camille",Male,1918,Switzerland
1199,"Graevenitz, Gerhard von",Male,1934,Germany
1200,"Graham, Dan",Male,1942,United States
2337,"Graham, Paul",Male,1956,United Kingdom
221,"Graham, Peter",Male,1836,United Kingdom
7810,"Graham, Rodney",Male,1949, Canada
1201,"Grand, Roger",Male,1922,United States
1202,"Grant, Alistair",Male,1925,United Kingdom
1203,"Grant, Duncan",Male,1885,United Kingdom
2281,"Grant, Sir Francis",Male,1803,United Kingdom
8175,"Grassie, Andrew",Male,1966,United Kingdom
1204,"Grau, Enrique",Male,1920, Colombia
2498,"Gravelot, Hubert François",Male,1699,France
1205,"Graveney, William",Male,1904,United Kingdom
1206,"Graves, Morris",Male,1910,United States
1207,"Gray, Douglas S.",Male,1890,United Kingdom
1208,"Gray, Ronald",Male,1868,United Kingdom
1209,"Grayson, Roy",Male,1936,United Kingdom
1210,"Greaves, Derrick",Male,1927,United Kingdom
222,"Greaves, Walter",Male,1846,United Kingdom
1211,"Greco, Emilio",Male,1913,Italy
1212,"Green, Alan",Male,1932,United Kingdom
1213,"Green, Anthony",Male,1939,United Kingdom
12913,"Green, Jesse",Male,1979,United States
4531,"Green, William",Male,1934,United Kingdom
1214,"Greene, Stephen",Male,1918,United States
1215,"Greenfield, Graham",Male,1951,
1216,"Greenham, Peter",Male,1909,United Kingdom
2690,"Greenhill, John",Male,1642,United Kingdom
1217,"Greenwood, Philip",Male,1934,United Kingdom
223,"Gregory, Edward John",Male,1850,United Kingdom
1218,"Greiffenhagen, Maurice",Male,1862,United Kingdom
2630,"Greville, Lady Louisa",Female,,
224,"Griffier, Jan, I",Male,1645, Nederland
13287,"Griffiths, Brian",Male,1968,United Kingdom
225,"Griffiths, John",Male,1838,
8155,"Grigely, Joseph",Male,1956,United States
226,"Grimm, Samuel Hieronymous",Male,1733,Switzerland
9716,"Grimonprez, Johan",Male,1962,Belgium
227,"Grimshaw, Atkinson",Male,1836,United Kingdom
1220,"Grimshaw, Trevor",Male,1947,United Kingdom
8373,"Grippo, Victor",Male,1936, Argentina
1221,"Gris, Juan",Male,1887,Spain
1222,"Gross, Anthony",Male,1905,United Kingdom
2780,"Gross, Michael",Male,1920,Israel
1223,"Grosz, George",Male,1893,Germany
1224,"Groth, Jan",Male,1938,Norway
16674,"Grotjahn, Mark",Male,1965,United States
1225,"Gruber, Francis",Male,1912,
13957,"Grubic, Igor",Male,1969,Croatia
2741,"Guerard-Fontallard, Henri",Male,1810,
6858,Guerrilla Girls,Female,,
1226,"Guevara, Alvaro",Male,1894, Chile
1227,"Guevara, Meraud",Female,1904,United Kingdom
1228,"Guillaumin, Armand",Male,1841,France
10171,"Guimarães, Cao",Male,1965, Brasil
1229,"Gulich, John",Male,1864,United Kingdom
12620,"Gunn, Sir Herbert James",Male,1893,United Kingdom
2644,"Gunning, Lucy",Female,1964,United Kingdom
8144,"Guo-Qiang, Cai",Male,1957,China
12171,"Gupta, Subodh",Male,1964,India
1230,"Gurschner, Herbert",Male,1901,Austria
2349,"Gursky, Andreas",Male,1955,Germany
14992,"Gusmão, João Maria",Male,1979,Portugal
13899,"Gussin, Graham",Male,1960,United Kingdom
1231,"Guston, Philip",Male,1913, Canada
1232,"Gutfreund, Oto",Male,1889,The Czech Republic
1233,"Guthrie, Robin",Male,1902,United Kingdom
228,"Guthrie, Sir James",Male,1859,United Kingdom
1234,"Guttuso, Renato",Male,1912,Italy
1235,"Gwynne-Jones, Allan",Male,1892,United Kingdom
2499,"Gyles, Henry",Male,1640,United Kingdom
2217,"Haacke, Hans",Male,1936,Germany
229,"Hacker, Arthur",Male,1858,United Kingdom
2500,"Hackert, Jacob Philippe",Male,1737,Germany
230,"Haden, Sir Francis Seymour",Male,1818,United Kingdom
15958,"Haerizadeh, Rokni",Male,1978, Îran
1237,"Haese, Günther",Male,1924,Germany
231,"Haghe, Louis",Male,1806,Belgium
1238,"Haile, Sam",Male,1909,United Kingdom
2231,"Hakewill, James",Male,1778,United Kingdom
3200,"Hale, Matt",Male,1958,
1239,"Hall, David",Male,1937,United Kingdom
232,"Hall, Harry",Male,1813,United Kingdom
1240,"Hall, Nigel",Male,1943,United Kingdom
1241,"Hall, Oliver",Male,1869,United Kingdom
2777,"Halley, Peter",Male,1953,United States
2342,"Halliday, Edward",Male,1902,United Kingdom
233,"Halswelle, Keeley",Male,1832,United Kingdom
8795,"Hamada, Shoji",Male,1884,Japan
1242,"Hambling, Maggi",Female,1945,United Kingdom
18244,"Hamdan, Lawrence Abu",,1985,
1093,"Hamilton Finlay, Ian",Male,1925, Bahamas
2404,"Hamilton, Ann",Female,1956,United States
4789,"Hamilton, Anthea",Female,1978,
1243,"Hamilton, Cuthbert",Male,1885,
234,"Hamilton, Gavin",Male,1723,United Kingdom
2686,"Hamilton, Gawen",Male,1698,
235,"Hamilton, James",Male,1640,United Kingdom
1244,"Hamilton, Richard",Male,1922,
2580,"Hamilton, William",Male,1751,
1245,"Hammershoi, Vilhelm",Male,1864, Danmark
6085,"Hammons, David",Male,1943,United States
236,"Hancock, Charles",Male,1795,
237,"Hand, Thomas",Male,1790,
2659,"Hapaska, Siobhán",Female,1963,United Kingdom
1247,"Hardaker, Charles",Male,1934,United Kingdom
2620,"Hardie, Martin",Male,1875,
238,"Harding, James Duffield",Male,1797,United Kingdom
2569,"Harding, The Hon. Charles Stewart, Viscount",Male,1822,
2501,"Harris, John",Male,1686,
1248,"Harrison, Margaret",Female,1940,United Kingdom
7049,"Harrison, Paul",Male,1966,United Kingdom
239,"Hart, James Turpin",Male,1835,United Kingdom
240,"Hart, Solomon Alexander",Male,1806,
2631,"Hartley, Mary, of Bath",Female,,
1250,"Hartrick, Archibald Standish",Male,1864,India
1251,"Hartung, Hans",Male,1904,Germany
1252,"Hartwell, Charles Leonard",Male,1873,
1253,"Haseltine, Herbert",Male,1877,Italy
17194,"Hashmi, Zarina",Female,1937,India
2502,"Hassell, John",Male,1767,
10761,"Hatakeyama, Naoya",Male,1958,Japan
241,"Hatherell, William",Male,1855,United Kingdom
2365,"Hatoum, Mona",Female,1952, Al-Lubnan
2503,"Haughton, Matthew",Male,1700,
2560,"Haughton, Moses, the Elder",Male,1734,United Kingdom
1254,"Hausmann, Raoul",Male,1886,Austria
7348,"Havekost, Eberhard",Male,1967,Germany
242,"Havell, William",Male,1782,United Kingdom
7134,"Haworth, Jann",Female,1942,United States
1255,"Hayden, Henri",Male,1883,Poland
243,"Haydon, Benjamin Robert",Male,1786,United Kingdom
244,"Hayes, Edwin",Male,1819,United Kingdom
2369,"Hayls, John",Male,1645,
245,"Hayman, Francis",Male,1708,
1256,"Hayman, Patrick",Male,1915,United Kingdom
246,"Haynes-Williams, John",Male,1836,United Kingdom
5466,"Hays, Dan",Male,1966,United Kingdom
2505,"Hayter, John",Male,1800,United Kingdom
2504,"Hayter, Sir George",Male,1792,United Kingdom
1257,"Hayter, Stanley William",Male,1901,United Kingdom
1258,"Hayward, Alfred Robert",Male,1875,United Kingdom
1259,"Head, Tim",Male,1946,United Kingdom
2430,"Heaphy, Thomas",Male,1775,United Kingdom
247,"Hearne, Thomas",Male,1744,United Kingdom
1260,"Heath, Adrian",Male,1920,Myanmar
2507,"Heath, Henry",Male,,
1261,"Hegedusic, Krsto",Male,1901,Croatia
1262,"Heiliger, Bernhard",Male,1915,Poland
7275,"Hein, Jeppe",Male,1974, Danmark
2653,"Heindorff, Michael",Male,1949,Germany
14527,"Heinzmann, Thilo",Male,1969, South Africa
6341,"Heizer, Michael",Male,1944,United States
6343,"Held, Al",Male,1928,United States
1264,"Hélion, Jean",Male,1904,France
1265,"Helleu, Paul",Male,1859,France
1266,"Helman, Robert",Male,1910,Romania
248,"Hemy, Charles Napier",Male,1841,United Kingdom
249,"Henderson, Charles Cooper",Male,1803,United Kingdom
1267,"Henderson, Elsie Marian",Female,1880,United Kingdom
2508,"Henderson, John",Male,1764,
1268,"Henderson, Nigel",Male,1917,United Kingdom
1269,"Henderson, William",Male,1941,United Kingdom
1270,"Henderson-Begg, Liselott",Male,,
14929,"Hendricks, Barkley",Male,1945,United States
1271,"Hennell, Thomas",Male,1903,United Kingdom
1272,"Henri, Robert",Male,1865,United States
11037,"Henry, Paul",Male,1876,United Kingdom
1273,"Hepher, David",Male,1935,United Kingdom
1274,"Hepworth, Dame Barbara",Female,1903,United Kingdom
250,"Herbert, J.G.S.",Male,1862,
251,"Herbert, John Rogers",Male,1810,United Kingdom
1275,"Herbin, Auguste",Male,1882,France
2593,"Herman, Andrew",Male,1961,United Kingdom
1276,"Herman, Josef",Male,1911,Poland
1277,"Hermes, Gertrude",Female,1901,United Kingdom
10094,"Hernandez, Anthony",Male,1947,United States
7310,"Herold, Georg",Male,1947,Germany
1278,"Heron, Patrick",Male,1920,United Kingdom
6003,"Herrera, Arturo",Male,1959, Venezuela
9101,"Herrera, Carmen",Female,1915, Cuba
1279,"Herring, Ed",Male,1945,United Kingdom
252,"Herring, John Frederick",Male,1795,United Kingdom
253,"Herring, John Frederick, Junior",Male,1816,United Kingdom
13108,"Hershman, Lynn",Female,1941,United States
12045,"Hervé, Lucien",Male,1910,Hungary
3819,"Herwijck, Stephen",,1530,
1280,"Hesse, Eva",Female,1936,Germany
1281,"Heyboer, Anton",Male,1924, Indonesia
254,"Hickey, Thomas",Male,1741,Ireland
255,"Hicks, George Elgar",Male,1824,United Kingdom
1282,"Hicks, Philip",Male,1928,
1283,"Hide, Peter",Male,1944,United Kingdom
2762,"Higgs, Matthew",Male,1964,United Kingdom
2259,Highmore,,,
256,"Highmore, Joseph",Male,1692,United Kingdom
257,"Hilditch, Richard H.",Male,1804,
1284,"Hill, Anthony",Male,1930,United Kingdom
1285,"Hill, Derek",Male,1916,United Kingdom
2376,"Hill, Gary",Male,1951,United States
258,"Hill, John",Male,1780,United Kingdom
1286,"Hiller, Susan",Female,1940,United States
1287,"Hilliard, John",Male,1945,United Kingdom
259,"Hilliard, Nicholas",Male,1547,United Kingdom
1288,"Hillier, Tristram",Male,1905,China
260,"Hills, Robert",Male,1769,United Kingdom
1289,"Hilton, Roger",Male,1911,United Kingdom
261,"Hilton, William, the Younger",Male,1786,United Kingdom
2356,"Himid, Lubaina",Female,1954, Tanzania
9519,"Hincks, Gary",Male,,
9074,"Hine, Lewis",Male,1874,United States
7255,"Hiorns, Roger",Male,1975,United Kingdom
15975,"Hirata, Minoru",Male,1930,Japan
6254,"Hirschhorn, Thomas",Male,1957,Switzerland
2308,"Hirst, Damien",Male,1965,United Kingdom
1290,"Hirst, Derek",Male,1930,United Kingdom
1291,"Hitchens, Ivon",Male,1893,United Kingdom
12497,"Hlobo, Nicholas",Male,1975, South Africa
2559,"Hoare, Prince",Male,1755,
2509,"Hoare, Sir Richard Colt",Male,1758,United Kingdom
262,"Hoare, William",Male,1707,United Kingdom
1292,"Hobbs, Peter",Male,1930,United Kingdom
1293,"Hockney, David",Male,1937,United Kingdom
7335,"Hodges, Jim",Male,1957,United States
263,"Hodges, William",Male,1744,United Kingdom
1294,"Hodgkin, Eliot",Male,1905,United Kingdom
1295,"Hodgkin, Howard",Male,1932,United Kingdom
1296,"Hodgkins, Frances",Female,1869, New Zealand
5119,"Höfer, Candida",Female,1944,Germany
264,"Hofland, Thomas Christopher",Male,1777,
1297,"Hoflehner, Rudolf",Male,1916,Austria
1298,"Hofmann, Hans",Male,1880,Germany
1299,"Hogarth, Paul",Male,1917,United Kingdom
265,"Hogarth, William",Male,1697,United Kingdom
1300,"Hokanson, Lars",Male,1942,
266,"Holbein, Hans, the Younger",Male,1497,Germany
1301,"Holden, Cliff",Male,1919,United Kingdom
3178,"Holdsworth, Dan",Male,1974,United Kingdom
267,"Holl, Frank",Male,1845,United Kingdom
1302,"Holland, Harry",Male,1941,United Kingdom
268,"Holland, James",Male,1799,United Kingdom
6253,"Höller, Carsten",Male,1961,Belgium
269,"Holloway, Charles Edward",Male,1838,United Kingdom
1303,"Hollweg, Alexander",Male,1936,United Kingdom
270,"Holman, Francis",Male,1767,
1304,"Holmes, Sir Charles John",Male,1868,United Kingdom
271,"Holmes, Sir Richard Rivington",Male,1835,United Kingdom
1305,"Holroyd, Sir Charles",Male,1861,United Kingdom
572,"Holst, Theodor von",Male,1810,
1306,"Holt, Lilian",Female,1898,United Kingdom
272,"Holworthy, James",Male,1781,
15525,"Holyhead, Robert",Male,1974,United Kingdom
1307,"Holzer, Jenny",Female,1950,United States
1308,"Hone, Evie",Female,1894,Ireland
273,"Hone, Nathaniel",Male,1718,Ireland
274,"Hone, Nathaniel",Male,1831,Ireland
2510,"Hook, Dr Richard",Male,1635,
275,"Hook, James Clarke",Male,1819,United Kingdom
276,"Hoppner, John",Male,1758,United Kingdom
12116,"Hopton, Georgie",Female,1967,United Kingdom
2193,"Hopwood, Henry Silkstone",Male,1860,United Kingdom
17201,"Hore, Somnath",Male,1921, Bangladesh
14423,"Hori, Fusao",Male,1897,Japan
2269,"Horn, Rebecca",Female,1944,Germany
2402,"Horn, Roni",Female,1955,United States
1309,"Hornel, Edward Atkinson",Male,1864, Australia
2318,"Horsfield, Craigie",Male,1949,United Kingdom
277,"Horsley, John Callcott",Male,1817,United Kingdom
1310,"Horton, Percy",Male,1897,United Kingdom
1311,"Hoskin, John",Male,1921,United Kingdom
278,"Houghton, Arthur Boyd",Male,1836,India
1312,"House, Gordon",Male,1932,United Kingdom
1314,"Houshiary, Shirazeh",Female,1955, Îran
1313,"Housman, Laurence",Male,1861,United Kingdom
1315,"Houthuesen, Albert",Male,1903, Nederland
1316,"How, Beatrice",Female,1867,United Kingdom
279,"Howard, Henry",Male,1769,United Kingdom
1317,"Howell, Peter",Male,1932,United Kingdom
280,"Howitt, Samuel",Male,1756,
2204,"Howson, Peter",Male,1958,United Kingdom
1318,"Hoyland, John",Male,1934,United Kingdom
1319,"Hubbard, John",Male,1931,United States
2303,"Hubert, Edgar",Male,1906,United Kingdom
3111,"Hudson, Anna Hope",Female,1869,United States
281,"Hudson, Thomas",Male,1701,United Kingdom
1320,"Huebler, Douglas",Male,1924,United States
13334,"Huerta, Enrique",,,
282,"Huggins, William",Male,1820,United Kingdom
283,"Hughes, Arthur",Male,1832,United Kingdom
1321,"Hughes, Malcolm",Male,1920,United Kingdom
1322,"Hughes, Patrick",Male,1939,United Kingdom
1323,"Hughes-Stanton, Blair",Male,1902,United Kingdom
1324,"Hughes-Stanton, Sir Herbert",Male,1870,United Kingdom
8146,"Hugo, Valentine",Female,1887,
2605,"Hugonin, James",Male,1950,United Kingdom
2391,"Hulbert, Thelma",Female,1913,United Kingdom
14367,"Hulusi, Mustafa",Male,1971,United Kingdom
2403,"Hume, Gary",Male,1962,United Kingdom
284,"Humphry, Ozias",Male,1742,United Kingdom
13685,"Huner, Emre",Male,1977,Turkey
285,"Hunt, Alfred William",Male,1830,United Kingdom
3284,"Hunt, Kay",Female,1933,
1325,"Hunt, Walter",Male,1861,
286,"Hunt, William Henry",Male,1790,United Kingdom
287,"Hunt, William Holman",Male,1827,United Kingdom
288,"Hunter, Colin",Male,1841,United Kingdom
1327,"Hunter, Leslie",Male,1877,United Kingdom
289,"Hurlstone, Frederick Yeates",Male,1800,United Kingdom
1328,"Hurry, Leslie",Male,1909,United Kingdom
290,"Huskisson, Robert",Male,1820,United Kingdom
2431,"Hussey, Giles",Male,1710,
1329,"Hutchinson, Louise",Female,1882,
1330,"Hutton, Clarke",Male,1898,United Kingdom
9638,"Huws, Bethan",Female,1961,United Kingdom
1331,"Huxley, Paul",Male,1938,United Kingdom
5463,"Huyghe, Pierre",Male,1962,France
291,"Huysmans, Jacob",Male,1630,Belgium
292,"Ibbetson, Julius Caesar",Male,1759,United Kingdom
8673,"Iglesias, Cristina",Female,1956,Spain
1332,"Illes, Arpad",Male,1908,Hungary
1333,"Immendorff, Jörg",Male,1945,Germany
1334,"Ince, Evelyn",Female,1886,India
2432,"Ince, Joseph Murray",Male,1806,United Kingdom
293,"Inchbold, John William",Male,1830,United Kingdom
2382,"Indiana, Robert",Male,1928,United States
1335,"Inlander, Henry",Male,1925,Austria
2379,"Innes, Callum",Male,1962,United Kingdom
1336,"Innes, James Dickson",Male,1887,United Kingdom
1337,"Inshaw, David",Male,1943,United Kingdom
1338,International Local (Sarah Charlesworth; Joseph Kosuth; Anthony McCall),,1945,
4561,Inventory,,1996,
1339,"Ipoustéguy, Jean",Male,1920,France
1340,"Ireland, Geoffrey",Male,1923,
1341,"Ironside, Robin",Male,1912,United Kingdom
1342,"Irvin, Albert",Male,1922,United Kingdom
10747,"Irvine, Jaki",Female,1966,Ireland
1343,"Irwin, Gwyther",Male,1931,United Kingdom
10089,"Islam, Runa",Female,1970, Bangladesh
2345,Italian or German (?) School 17th century,,1600,
5741,"Ivanov, Sergei",,1885,
7504,"Ivekovic, Sanja",Female,1949,Croatia
8378,"Jaar, Alfredo",Male,1956, Chile
1344,"Jack, Richard",Male,1866,United Kingdom
1345,"Jacklin, Bill",Male,1943,United Kingdom
1346,"Jackson, Alexander Young",Male,1882, Canada
1347,"Jackson, Arthur",Male,1911,United Kingdom
1348,"Jackson, F. Ernest",Male,1872,United Kingdom
294,"Jackson, Gilbert",Male,1621,
295,"Jackson, John",Male,1778,United Kingdom
11954,"Jackson, Melanie",Female,1968,United Kingdom
2433,"Jackson, Samuel Phillips",Male,1830,United Kingdom
1349,"Jacobs, Janice",Female,1947,
1350,"Jacovleff, Alexandre",Male,1887,Russia
1351,"Jagger, Charles Sargeant",Male,1885,United Kingdom
1352,"James, A. Gosset",Male,1875,United Kingdom
1353,"Jamieson, Alexander",Male,1873,United Kingdom
14955,"Janas, Piotr",Male,1970,Poland
1354,"Janecek, Ota",Male,1919,The Czech Republic
6880,"Jankowski, Christian",Male,1968,Germany
2235,"Janowich, Ron",Male,1948,United States
1355,"Jansen, Angela",Female,1929,United States
2286,"Janssen, Horst",Male,1929,Germany
4779,"Jantjes, Gavin",Male,1948, South Africa
1356,"Japp, Darsie",Male,1883,United Kingdom
1357,"Jaray, Tess",Female,1937,Austria
2327,"Jarman, Derek",Male,1942,United Kingdom
18265,"Jayasankar, KP",Male,,
16444,"Jeanneret, Pierre",Male,1896,Switzerland
2434,"Jefferys, James",Male,1751,United Kingdom
1358,"Jemec, Andrej",Male,1934,Slovenia
1359,"Jenkins, Paul",Male,1923,United States
2779,"Jenney, Neil",Male,1945,United States
1360,"Jennings, Humphrey",Male,1907,United Kingdom
296,"Jennings, William George",Male,1763,
2275,"Jensen, Bill",Male,1945,United States
10804,"Jensen, Sergej",Male,1973, Danmark
1361,"Jesih, Boris",Male,1943,Slovenia
14318,Jess,Male,1923,United States
1362,"John, Augustus, OM",Male,1878,United Kingdom
1363,"John, Gwen",Female,1876,United Kingdom
3083,"John, Richard Johnny",Male,,
1364,"John, Sir William Goscombe",Male,1860,United Kingdom
1365,"Johns, Jasper",Male,1930,United States
1366,"Johnson, Ben",Male,1946,United Kingdom
298,"Johnson, Charles Edward",Male,1832,
297,"Johnson, Cornelius",Male,1593,United Kingdom
299,"Johnson, James",Male,1803,United Kingdom
16660,"Johnson, Ray",Male,1927,United States
4721,"Johnson, Thomas",Male,1628,
1367,"Johnstone, William",Male,1897,United Kingdom
7726,"Jonas, Joan",Female,1936,United States
1368,"Jones, Allen",Male,1937,United Kingdom
1369,"Jones, Barbara",Female,1912,United Kingdom
1370,"Jones, David",Male,1895,United Kingdom
1371,"Jones, Fred Cecil",Male,1891,United Kingdom
2776,"Jones, Gareth",Male,1965,United Kingdom
300,"Jones, George",Male,1786,
1372,"Jones, Harold",Male,1904,United States
2682,"Jones, Sarah",Female,1959,United Kingdom
1373,"Jones, Stanley",Male,1933,United Kingdom
301,"Jones, Thomas",Male,1742,United Kingdom
2221,"Jones, William",Male,1738,
11551,"Jones, Zebedee",Male,1970,United Kingdom
1374,"Jonzen, Karin",Female,1914,United Kingdom
13897,"Joreige, Lamia",Female,1972, Al-Lubnan
1375,"Jorn, Asger",Male,1914, Danmark
1376,"Joseph, Lily D.",Female,1863,United Kingdom
1377,"Joseph, Peter",Male,1929,United Kingdom
11821,"Joseph, Pierre",Male,1965,
302,"Joseph, Samuel",Male,1790,
10599,"Joy, John",Male,1806,
10598,"Joy, William",Male,1803,
12046,"Joyce, Paul",Male,1944,
1378,"Judd, Donald",Male,1928,United States
4019,"Julien, Isaac",Male,1960,United Kingdom
9484,"Jungen, Brian",Male,1970, Canada
1379,"Jungman, Nico",Male,1872, Nederland
7637,"Just, Jesper",Male,1974, Danmark
3092,K.O.S.,,,
1380,"Kadishman, Menashe",Male,1932,Israel
1381,"Kahn, Erich",Male,1904,Germany
2621,"Kaisermann, Franz",Male,1765,Switzerland
1382,"Kandinsky, Wassily",Male,1866,Russia
7631,"Kane, Alan",Male,1961,United Kingdom
1383,"Kanovitz, Howard",Male,1929,United States
18243,"Kanwar, Amar",,1964,
1384,"Kapoor, Anish",Male,1954,India
15930,"Karamustafa, Gulsun",Female,1946,
2734,"Karshan, Linda",Female,1947,United States
1386,"Katz, Alex",Male,1927,United States
1387,"Kauffman, Craig",Male,1932,United States
303,"Kauffman, Angelica",Female,1741,Switzerland
1388,"Kaufmann, Isidor",Male,1854,Romania
1389,"Kavanagh, John F.",Male,1903,Ireland
12834,"Kawara, On",Male,1933,Japan
2701,"Kay, Emma",Female,1961,United Kingdom
16495,"Keen, Jeff",Male,1923,United Kingdom
304,"Keene, Charles Samuel",Male,1823,United Kingdom
1390,"Keeping, Charles",Male,1924,United Kingdom
305,"Keirincx, Alexander",Male,1600,Belgium
6782,"Kelley, Mike",Male,1954,United States
1391,"Kelly, Ellsworth",Male,1923,United States
1392,"Kelly, Felix",Male,1916, New Zealand
1393,"Kelly, Francis",Male,1927,United States
1395,"Kelly, Mary",Female,1941,United States
1394,"Kelly, Sir Gerald",Male,1879,United Kingdom
9590,"Kelm, Annette",Female,1975,Germany
1396,"Kemeny, Zoltan",Male,1907,Romania
1397,"Kemp-Welch, Lucy",Female,1869,United Kingdom
10184,"Kennard, Peter",Male,1949,United Kingdom
1398,"Kennet, Lady",Female,1878,United Kingdom
1399,"Kennington, Eric",Male,1888,United Kingdom
306,"Kennington, Thomas Benjamin",Male,1856,United Kingdom
1400,"Kenny, Michael",Male,1941,United Kingdom
2680,"Kentridge, William",Male,1955, South Africa
307,"Kerr, Charles Henry Malcolm",Male,1858,
